BusinessId,AvgFromJason,AvgFromReviews,AvgPredictedByCategories,ReviewCnt
9mQj65SmYj2pcehH339aEw,3.5,3.4390243902,3.7106454039,41
4tq7gtfwhEEU8SDHXRASZg,3.5,3.7916666667,3.9685378233,25
rMsTpVM2bJIoghACAtn_uA,3.5,3.3076923077,3.7358959793,26
rFgSvsgo0BWnS03NFgI7Sg,4,4,3.769955055,5
p06uRJ0HO4k9FXabVX45Pg,2.5,2.6666666667,3.7358959793,6
OaTFqMIAHUhJckgvbP9IXA,3.5,3.3333333333,3.6880315924,4
iHS8i7anIAm2MT7WEGk4WA,3,3,3.766723,4
s0kRiHawc3BlFAU8I-GU9w,3.5,3.25,3.8036547959,4
4SbNOPZZ2PG-c74gH1Tx9g,4.5,4.3333333333,3.7358959793,3
BT2Vls7h6sWrCKa5gGXbKg,3,2.935483871,3.6563817044,31
sry6XEVOqIDLoJRaXAMKjA,3.5,3.3043478261,3.8181845643,23
yCp2iirB6Mb3sj1vnObWJw,2.5,2.3333333333,3.766723,3
XWnPKyuXR3oibf-1EoSzkg,4.5,4.3333333333,3.766723,3
VYUfIfAlU1KuYGC6ITRY3A,3.5,3.28125,3.694559386,96
Hi5oYFF0ZZkgsYQBK_Q3kQ,3.5,3.8,4.0497311828,6
CEs_oJMtLsll3xBM9slBQQ,3.5,3.3214285714,3.7646538391,113
jQST5lkLGX9L52-A10TGTQ,4,4.196969697,3.7642197728,66
k50mFc8dCvmqGVkexg6iGw,3.5,3.6666666667,4.7218934911,3
r2DS-PqOMA35EssB47SWNg,4.5,4.6666666667,3.8548774265,3
L54v4fWVdYyxwK8QhjTx2w,5,4.75,3.7725631769,4
K8uEjjG15w9k_ZxpQrr4WQ,3.5,3.25,3.7358959793,4
3OF6i6LTzRXpwNgodv7aeQ,4.5,4.3,3.9685378233,71
fuQO9wlHPuFBYGKjgN0yNg,3,2.75,3.7358959793,17
xYEKBSjs--YSN02SUQ__Tg,4,3.8333333333,3.766723,6
osI3BT6AagWA-ravXrmK3w,5,4.75,3.766723,4
jFoLuxZFScgt5ZXNPTIOhg,4,3.8823529412,3.6973699231,34
_CIodPGuvPP2khYkDk1jKw,5,4.875,4.0564513398,8
TMdHhDI7jYQ9206dtvrBgA,3.5,3.4285714286,3.7358959793,77
oCi-_sEGElBCP9ym7JDkjw,5,4.75,4.0187165775,4
oRhXGDLArodgZWtdT6cWCQ,3,2.75,3.766723,4
Kp-L_ftcZzOk6nt6HTMWdw,2,2,3.766723,4
CICu2tclxRB7JgW_I2a8rQ,3.5,3.6666666667,3.7358959793,9
84FqEj70SuGW22I2l6SxdQ,4.5,4.6666666667,3.769955055,3
9SKdOoDHcFoxK5ZtsgHJoA,3.5,3.5476190476,3.6366489317,43
7i5phUp95guwx68g0MR-OQ,5,4.75,4.2928416486,4
IkukcWBvBl10_5VPbx-Liw,4,4,3.7642197728,28
66-IsDkAoJ-rsHm3pVL_BA,4.5,4.3333333333,3.766723,3
m2N5lcfXv5I2TVcXcMTtOw,2.5,2.3333333333,4.0962031624,3
NrFnBSO-0m5aQWyA0yj9_Q,3.5,3.3333333333,3.704927788,3
JzoFgoeHRShw6BcMZVBA4w,2.5,2.4,3.722898352,15
mvqvgTyGVEfsTn335jVqaA,3.5,3.5,3.766723,8
t_JnK281IiG8qnrL8zlsFg,2.5,2.5,3.9315109733,4
YCCDMLcb7UW8G-o_HsWiiA,4,3.9395348837,3.7913888979,216
fnjRIsytV43IdosAiXpkhw,4,3.75,3.766723,8
18TUn9oiW0k0yB6lheiOvw,3.5,3.7454545455,3.7620369388,165
6kaVI16Xke6TC-292hk48w,5,5,4.5151515152,3
wzIPW_XyKc2DBWdOUM5hlQ,3,3.2203389831,3.7358959793,60
QL3vFMAsEHqfi1KGH-4igg,3,3,3.7106454039,11
IQ2I_5aRUkHE7kUDBs8AmA,2,2,3.7014202283,5
9f4cTpQh7E4HB1Tl8Hk72w,3,3.4444444444,3.7358959793,10
98vwloB9dIOBdYo0uSQIaw,3.5,3.5,3.6971747099,4
u_NKrPlsO_EOp9aCWfcr3Q,4.5,4.5,3.766723,4
Qrw-F4hZExgZ7qLjyyYl3w,2.5,2.7142857143,3.914371208,7
F0GTuvM68Qcyx_o-xXAu6g,3.5,3.25,3.766723,4
TZreEdLD25xVwkyvmkgSoA,4,4.1,3.6563817044,10
MbFxBwpqiXRWSvoTXt6Erg,2.5,2.3333333333,3.766723,6
TI-4Yp-hvVimC3LJP0f59Q,3.5,3.6666666667,3.769955055,3
niwDrCLIqi3qvYzD-8VL1A,2,2,3.8327721903,3
T11YSYqwlRDC48V8-W1GRw,4,3.875,3.8468263742,8
NSLMmE3h0blr6xd7kmvyhQ,4.5,4.6666666667,3.766723,3
fxQRpK5jGiIwCxIl2Kl69A,3.5,3.6666666667,3.7014202283,6
vveDGmKGEDPrOgp3ff4QPA,3,2.75,3.766723,4
bhtt6q5W4oi-dpWz9skvJw,5,5,3.766723,3
_8KSZw_NbyxnLZTev02wtw,2.5,2.625,3.9315109733,8
aWFzJ5kGhEH5Dve_D8u-0Q,5,5,3.766723,7
hOD1FviT9Bza1q42D8WB5g,2,2.1666666667,3.8942089268,18
0xJnnx_oYYZb9pBmzzGIlg,2.5,2.7142857143,3.766723,7
GGhyhajTNKm5yTxtAoaxIw,3.5,3.5,3.7358959793,6
cKxXBvOithS-Ic5KnhEKrg,3.5,3.6315789474,3.8186229637,38
UHIL-Sp2VtYkxDa3_8hH3Q,5,4.75,3.9685378233,4
t-jzbX3Qh-W8vikXexmkGw,4,3.8333333333,3.766723,6
X6mWr96ibKdXQSA6mpH90g,4,4.1707317073,3.7001647148,42
jIW2XVWsuqjKOHFw9rTDhg,3.5,3.2857142857,3.6563817044,7
-92fePI5W6MwOaxMxphFjA,3.5,3.6666666667,3.9315109733,6
DDg0jSO9C8_FdOIcEq4dDg,5,5,3.9240975115,4
i5Mf5SAxFFNt_MTxAPCH6A,3.5,3.3684210526,3.6563817044,19
pqkwR2me0LhEZulRcQpOuw,4,4.0256410256,3.725499288,79
xapMz1-hujB796Jb9v0mHA,5,5,3.766723,3
E4b5OC_6mZ0V7B6Nyjncsg,4,4,3.7653661774,76
K3ixgWzwRVWYt3Kc1JqQ9A,3.5,3.3333333333,3.8036547959,6
GwNw2geUXjn-w4hxKjTVvQ,4,4,3.766723,7
mqnDe6r517vcmOa3tyyqrg,4,4,3.766723,4
XyE2QzPQjhvMXpSyw5Kvog,4,3.9375,3.6563817044,32
Iup_trO5wBDrkv9YjlU54w,4.5,4.2777777778,3.7034802378,18
38G8LPiqECn_P6LQfUnfZA,2,2.1666666667,3.769955055,6
x5GprJ443c6AhzbU6Vf4_Q,5,5,3.766723,4
A5J3ujymq30IZpDbXd9Gng,4,4,3.766723,5
XaJ6uLgV9_siVtliFv_eDQ,4.5,4.6666666667,3.8036547959,3
76d9NCIIZlzU12Oa-QUJog,2.5,2.6086956522,3.6979841452,23
7NKBHVMIjnsO2OmcAfsC_w,4,4,3.9648343093,4
LcAamvosJu0bcPgEVF-9sQ,4,4.0714285714,4.4090909091,14
ZTqglivVEms9gzzRcdowWg,3.5,3.6666666667,3.766723,9
pQH9UvH3a87GoH-sdEIMsQ,4,4.1818181818,4.0175711839,11
ATF9aD2Mn95HRgtr3992aA,4.5,4.5,3.956043956,4
QHyqYUZ0WdxHYPAenIuLjw,3.5,3.7272727273,3.769955055,11
SeqfJOg6jZGx2W1bs142cg,4.5,4.3333333333,3.769955055,6
i0d1RvC0RcjT53S-2GZsgw,4.5,4.6,3.9685378233,5
0NJ-yssWQ-QDcyPULYCX8w,3,3.1666666667,3.766723,6
PqwLZoOF_qJf6NoN9OyFbg,5,5,3.766723,5
Pi1E_Jlxa9lV-u7nXC0JBQ,3.5,3.7,3.7725631769,10
ldE5VFTgf5Vs9ka6mkubKQ,3.5,3.5652173913,3.8942089268,23
Y-5knOy4atrpy-TJU7gEfQ,3,3.2,3.7471104788,20
QCxXYA13PtkD3wec47_r8Q,3,3.2413793103,3.7443036886,87
FYCVF_1qYm3x5DYCbmmK1g,2,2.2,3.766723,26
IfqYtKTV6_smGY8gbuYKkg,3,2.9090909091,3.6979841452,22
pjC6j-ju9k7crqEH_sVNsQ,3.5,3.3333333333,4.2441645767,3
f94WxonvHf9KIq9IGPH1eQ,4,4,3.6563817044,4
myhUrEvZ7-Y7ja-yaTaxxA,4,4.2,3.9685378233,5
Tuk1W-tyT3lLW3M3I4k4ZQ,4,3.6666666667,3.9648343093,4
PaW3T9Cay8oK00OMATnpGw,3.5,3.3333333333,3.766723,3
x2rDXUQhxkUE0DUQ_bFFNg,3.5,3.3333333333,3.769955055,3
4mPaDuo9urNu43xJ3KefMg,3,3.1666666667,3.7358959793,6
Dp2pDFqoQV5VTBAdam4sCQ,4,3.6666666667,3.766723,4
CGne_Sr7m9HT4ztsWQw6Aw,4,4,3.766723,4
GrGHVKec258eN1_gtJwS1w,2,2.0555555556,3.766723,18
Yon-x99Dvu6e-NSlCd8iaw,3.5,3.7,3.7358959793,10
qHH9IMD6WvP4NlMXnSWHGw,5,5,3.766723,3
Cv4kZH9zN0wpN2Drn0qkLg,4,4.0357142857,3.701055509,31
kq7esIwZpYXLKPJhHMIZgg,4,3.8333333333,3.766723,6
kQq6OFvlK5GfLrdWN-tfTA,3.5,3.6666666667,3.7246136865,3
wRvPvoDvDlrsj764ToPgAw,4,3.8,3.9315109733,5
knLSows1coxal0jKtFGl8Q,3,3.2,3.6880315924,15
pIAXFaHaoKGP3zag-wFpHQ,4,4,3.9061302682,6
l6EcX0blOzMqHWSdTHXLLg,4,3.8125,3.769955055,16
70CEMhOtK-l-7IifDvTlEQ,3,3,3.8942089268,5
S74jUZREftrfar8cs629Jw,2.5,2.3333333333,3.766723,3
rua7dvP6-SUXL4N8RTY--A,3.5,3.3,3.8197314209,10
s6zzKc7UvwDRxn-BFlhiTg,2,2,3.8036547959,3
LfvQnSv2MbIplgAfpXkUQw,4,4.15,3.7246136865,20
G9LwkTSdKOyOGqd5BbuIkA,3.5,3.2597402597,3.7139108804,155
CcoxqH11hn04m3qneeVi4A,5,5,4.1976549414,6
6TWRuHn24DL6vnW8Uyu4Vw,4,3.9655172414,3.7358959793,30
o15PeOAUzpcCl8ngk0lMHw,4,3.84375,3.7642197728,32
Hp8RwtOHmBjUpPWsDfPnKw,3.5,3,3.7358959793,6
CO8UjN6WXsDJqo5qJx8nFA,3.5,3.6296296296,3.7134959585,28
_Gk8RkqSf3g0-wgxFK0Uvg,4,3.75,3.766723,4
#NAME?,5,5,3.766723,4
XmbgMCG_LugzflKuXde72g,3.5,3.5,3.7246136865,4
CPjEow8UPIg1GfDrzmwpYw,5,5,4.1321998605,4
qqWy0Q1KMkFfKp_veyRAfg,5,5,3.766723,4
kP2Kyoh1inEjznwNj5k-4g,4,3.8125,3.8595351162,16
zQcyWSYnG2ZiOCBhUxfhqw,2,2.2,3.7246136865,5
yDnRf8m_YI4AXHVGH6-fuQ,4,3.9230769231,4.1071042524,14
W8NDVOVTp5isokY-RbG53Q,4,4.2,4.0497311828,5
zmggd2Opk9pGWoQejsSfWQ,2.5,2.5,3.7246136865,6
u2TOqN1cau_e18Esigccvg,4,4,3.766723,3
PQEdAHHbz5-WILZed1uZdQ,5,4.75,4.0504307482,8
d_I2nyM2Wlc_g6aWTdAkIQ,4,4,3.769955055,5
_mADamYQGcQhKru2hcQUxw,4.5,4.6666666667,4.0107864691,3
Qd0fyF-wB_1bQwSB34ggkw,4,3.9305555556,3.7740640364,77
q7MXrL3K5COL51o_bxDLDQ,5,4.8571428571,3.766723,21
52uxJL2ycDqaEc_9YUZWbw,3,3.1538461538,3.766723,13
GQuUFerQlnyRoOGdA63EKA,3.5,3.4285714286,3.766723,7
rKJfdpky5d8al-V6GPSP5A,3.5,3.625,3.7134959585,8
WQc22qucCCtOytbx5CHqbw,2.5,2.6923076923,3.7887875396,13
KYhJgkpUs7MxXxy5VMd2Nw,3.5,3.3333333333,3.766723,3
sG8fgVpv5-2XmwOs-Sr7RA,4.5,4.3333333333,3.9575255791,3
ta_k1SjJVQJeUuDIJSs4CQ,4.5,4.3333333333,4.4615384615,3
F3wzildlt2jM4OAQ2Z0ZJw,4.5,4.5,3.769955055,4
efirwxiGfXc9avcO6c86qA,3,2.75,3.766723,4
MPziC5MO2QQiYVAMM3fdSw,4,3.8536585366,3.8437112057,42
B_fVPPUxw0TA9TfT5NB5AQ,3.5,3.375,3.769955055,8
9zGhX7nN7gTYGlynPZWeLg,4.5,4.25,3.9315109733,8
s1yK3pq7X1BwtFr1rprwMQ,2.5,2.4,3.9685378233,5
oMycF1cQgR1UVkafXfof7A,4,4.0263157895,3.7358959793,38
2EyCkG53BPmgmxV8jiJJZQ,3.5,3.5,3.766723,4
brDiv7CufBg4bdFfPBY8Fg,3,3.2,3.9685378233,5
8to9rLnHzWzf6qBCFhv3DQ,5,4.75,3.7246136865,4
XGSQWfRxIzBwMdNHieJtLA,3.5,3.5,3.6563817044,4
0b-zTb8lUrUAOTyGLuZ2KA,3.5,3.25,3.766723,4
pCqmGQ4-Tg0qAXyiXP7yhA,3.5,3.625,3.7246136865,8
LM3X8nhj7oicYGKYHnj2UQ,4,4,3.9180473327,4
u0NbikWwP7TVkMkCily-4g,4.5,4.4539007092,4.058957144,145
bzDs0u8I-z231QVdIQWkrA,4,4.2433460076,3.7358959793,268
U2C1t0sqK_3hMFEs67MBLQ,2,2.1818181818,3.6676794023,11
VQAL0hpGZVDgFuTU_x3N9w,2.5,2.6666666667,3.766723,6
e58rZRC4TSmKnMr7aAIJlw,4,4.0384615385,3.6563817044,28
lut0g04VsYRyblR1Ad-8HA,3.5,3.34,3.722898352,51
iU2xL-h56_yPtfB42cH75Q,3.5,3.25,3.7246136865,8
mU33XNKLV_W01wJO8PoZBQ,4.5,4.25,4.0497311828,4
9MOG9qv7mVlGECv2UcDOnA,5,4.8333333333,4.9594594595,6
HKdmed5Mu7f8Q8j9FG1bdw,4.5,4.3333333333,3.766723,3
F0ZXhPJD8yNS3xzTxsichg,4,3.9589041096,3.8969557643,73
tr4L9VWmPGZtdBD-L2Pofw,4,3.7368421053,3.7001647148,77
qbRiu4CuCY-8ASbI5ESopg,3.5,3.3333333333,3.843245479,3
99SkL24ICeDSJ2LXHRUusQ,3,3,3.914371208,3
mQde7KRomOQoUyPGTqeXhA,4.5,4.5,4.4634146341,34
vmDaQo7WMuF9BrWbP8Gz9g,3.5,3.6666666667,3.766723,3
jsblnIZnHUQGufwVb_yX6g,3,3.0625,3.769955055,49
8GCl8kn9Nt8ifp2jdEemdw,2.5,2.4285714286,3.766723,7
5yRChLjoF31e46CttFK9fQ,3,2.9,3.766723,10
nZBAnK1rOmV7bLVVDPJs0A,3.5,3.25,3.7358959793,9
#NAME?,3.5,3.64,3.7646538391,25
WtYYUZmTewWacWvrSPW9BQ,4.5,4.6666666667,4.0666666667,3
ICcXEGER1qgo1NKR1377-w,5,5,3.766723,4
L0fvwZqDrbDofHilBLeixg,3,3.1666666667,3.9685378233,6
QS-5IZLId92664NDi6y4Tg,4,4,3.7358959793,3
udyeC0A16GWcSas7L5hwHg,3.5,3.25,3.7646538391,4
FCIYOCHTuEcuPqJFxg5e_Q,3,2.75,3.766723,4
Y293fHh5SZ0_9BZm4M6BCg,3,2.8305084746,3.7493397293,59
P-VUqVXFRZ_8-2e24C6O6w,5,5,3.766723,4
ihAhpMrQCXoKKWXFtUKQbw,4,4,3.766723,4
3R3fjDKBoF8-3eKQKXdrcw,2.5,2.625,3.5645092988,16
_Lpkv16I9G0t6Rxq_B7y4g,5,5,4.5625,4
mVcSgP9JneHL4oz9FQPhnw,3,2.75,3.7358959793,4
qioiLcA0lnfQyMQEKX9jKQ,5,5,4.5151515152,3
G24-f72eXmV4xxjoVYY1Lg,2,2,3.7358959793,3
mnWf1VIErsY1Pi-81bqU4w,5,5,4.6666666667,3
W4kSZ4RosFckhpG1GEtmfA,4.5,4.5,3.9773576242,6
9BM5J9Wh28FnZpC8d4E-lA,5,5,3.766723,3
1ulwCamdqoX-SdMTcOhHDw,4.5,4.3076923077,3.7126737567,13
qFg-ZCgI5ikMthWLjuaO1Q,4.5,4.6666666667,3.766723,3
ha3m97grf27exFfyrBys2Q,4.5,4.6666666667,3.769955055,3
ysq6-vQZjjE8jS5bNHWr7A,4,4.1666666667,3.8307808459,6
uYLbsoytUFMK-mJyQZ6GvQ,4.5,4.25,4.281124498,4
_D5xaPpKWV8oLZMqRo75Mw,3,3,3.766723,5
mW3Ot_ZgpYFwxy4gu6WpUQ,4.5,4.3333333333,3.766723,3
VDEaaZcoWAZee77SdF2y0Q,3.5,3.6666666667,3.7435008666,3
pk0vem-ismpPnVeTIG0Q5g,1.5,1.4,3.6563817044,6
oY8cUWaYUsGjkapcKADLRw,3,3,4.281124498,3
sAayFMC9v06i449of3b6VA,3,2.75,4.0522854263,4
V2KHmE9FLNEr0MrbA6wD5w,3.5,3.6666666667,3.766723,3
9T-wHfXMTJLyXsYxF3TbJw,4,4.2,3.766723,5
XAnsmSzpYWEHikTln5k4mA,5,5,4.1242511726,3
jF3BJ0ug2eZqIytkXwyNHg,4,3.8571428571,3.9123126882,7
ppC1-d0frvbi3bbXQKJT-g,4,3.75,3.766723,4
Y0QB9A4M0mfnEEaW4f-V8g,2.5,2.6666666667,3.766723,3
8IKkVbylBYRruaYjFPXqtg,3.5,3.6666666667,3.769955055,6
dA64XqxzgKiDx_PA-V30HQ,3,3,3.8897179312,3
TDvqljD6XbP6nWZBfy1OBg,3,3,3.8036547959,4
eOr2Kpr-LtDst2IpiAK2Dg,5,4.8571428571,3.766723,7
9KWa4gOWYmkzDJjwBlenUg,5,4.85,3.9705287976,20
18X496TOlKunSiAnm6z1dg,4.5,4.4,3.8700176148,6
boxO5rTwArJqyjOQyBYxcg,3.5,3.625,3.8356395005,17
4fO13y8cHH5Loaae7rnExA,3.5,3.625,3.9685378233,8
N4Gw8aJNEywdDD9zcEcNiA,3,2.8,3.766723,10
MVQCklTeI9wYVvGxx-wF3w,2.5,2.5,3.766723,4
AoCIswBSDMPvTsmvT3QJUA,3.5,3.3333333333,3.9648343093,3
dBMd0f09nJCHURtmGHQPIQ,4.5,4.5,3.7358959793,4
l1kqHWtICTNk8TdCNisf5A,4.5,4.5416666667,3.7134959585,50
4cZXiXms8yW4MjQ8hf4esg,3,2.75,3.766723,4
ZHABMz5KaCe_eGPz1t4Ubg,5,5,3.7765603799,6
fINJaD_bRnXzmAtbdK6RyQ,2.5,2.6666666667,3.7887875396,3
IxapsBJlx-JxEsQha2watg,3,3.1428571429,3.5384615385,7
wAQIsvL19Zn8patYsqF4ew,5,5,3.766723,3
wP5849J1DKB2KS3M6UwOAg,3.5,3.5,3.7197494041,40
asPZR-B3clACNpKz9l12mg,5,5,3.766723,3
nfkSaVpdNG-JBYQzOcrl1w,4,4.2,4.0223510943,5
nlFlIeziD-4nNUF2B337Yw,4.5,4.4017094017,3.9621443625,117
Dim6R6ki5Z_05bk_V1htbQ,3,2.9166666667,3.769955055,12
oqZPXoenkQvAKQJ2pDCo0A,3,3.125,3.7358959793,32
uluM1I_Pf_d9egCBXH4oqQ,3.5,3.4285714286,3.769955055,7
B_Ea839qdvPWa07YnpeIrg,4.5,4.2857142857,4.1440153255,29
Kur7YGwuw6CqnqEypNrOvQ,4,3.880952381,3.9021444357,42
Jd5sLVzE_p_LfJMBmbOhSA,4,3.8846153846,3.8767554645,26
ugroYjkJa2C68lVymfd2Zw,2.5,2.7142857143,3.766723,14
m3EKlucZuwnOazLrRfnWaQ,3.5,3.5573770492,3.8036547959,62
iELA6eREUgDVQrtLgYmS6Q,4.5,4.55,3.9648343093,122
upfyygmhoqQHv7Ljq5MhPA,3,3,3.766723,4
k_aOcqWOHWprjs7ykdzlAQ,3,3.1071428571,3.7887875396,58
NPEKpj1aBRIDujCPIJ0Utg,4,4,3.766723,5
MDDg9JCyac9oRNaKgu4IdQ,4.5,4.5,4.1133942138,8
CpfGjyBi2MXgC-c5X7hSdA,2.5,2.7142857143,3.766723,7
tfVKzEDu8XYyP8KO1dsNvQ,4.5,4.4634146341,3.6554918791,42
KXfaENdNVS8fZA-UdSomxQ,3.5,3.3333333333,3.8036547959,3
ApN_f85W091Ufxq4_qYUzw,2.5,2.3333333333,3.766723,3
Uv5COsWoRIkgb2g5MTGFfQ,4.5,4.6,3.766723,5
hpU0X-WMDbET33ptcn-87g,5,5,3.766723,4
F9ltP8ehl9F5F5RCLyRvEA,4,3.8,3.9240975115,35
r3FHkf6lbmMUh3oPSrlIvw,2.5,2.7368421053,3.6554918791,19
t7Yr-txJnFGbpSN4I0devQ,3.5,3.3333333333,3.2524698134,6
x_mxrJALBi5No9CxRswEaQ,4,3.9636363636,3.7358959793,55
MRntQraGJZMWtfAhPv_JZA,2,2,3.7358959793,3
#NAME?,5,5,3.7749225926,3
CxpPnwMEGzSus0bTA0h7pw,3.5,3.6666666667,3.766723,3
5TqcNDDrx2MKBBG_1cm2Jg,5,5,4.1976549414,3
SusbeBODKBldIQdrmKFslQ,3,3.6666666667,3.9038081155,5
83da7v9gQsWJegTW52qnuw,2.5,2.5,3.7484533788,10
uah5bJG_bYhHFe0p1t1m0w,3.5,3.5,3.8327721903,4
FKMd7AUrIOhj8wNgE_TwSg,5,5,4.0654434097,3
Q6f_7tOLjCONnrJ8ytNlEA,1,1,3.766723,3
h3UuZQ94PQyOnXDufjk-Vw,3,3,3.8788418685,6
hbX_YUVsfUlc0DBZ9P495g,3,3,3.766723,3
SZvYxcvYYVRue9MXcEDjsA,2.5,2.4615384615,3.780493194,13
PXmR1MgOAWB066XH20HjxQ,3.5,3.5238095238,3.7642197728,85
AgvP554bfq5kwp5TghvYmw,4.5,4.3333333333,4.1719848278,15
0lEp4vISRmOXa8Xz2pWhbw,4,3.8269230769,3.7862922217,54
loj-LzdcfSlCWUXRQEN7iA,4.5,4.5,3.766723,8
aTswScd3V3HU0IfGIEiMvw,5,5,4.2928416486,3
_qwRTOB9oJRSQRN1lv59yg,3,2.8,3.7246136865,5
rcACoPoSovDJPx5hpeR5Dg,3.5,3.3695652174,3.8327721903,47
4t3UuAGoJXpCaFv22iPcBA,5,5,3.766723,3
k-x29qcFyaRmEIDfPpef0Q,4.5,4.55,3.766723,20
lfascgYJ2SRRnrvrz5hzkA,5,5,3.766723,3
oSKT5oZX1NWYaHwOWL5lag,3,3.2333333333,3.7134959585,30
Ma1GxDeDK7M8I2WulaD_LQ,3,2.75,3.7758343654,4
yggyuN3FV_NiQCKfvN-b-Q,3.5,3.4285714286,3.827684927,9
RJBjAOFApeZvezKuayGJHg,5,5,3.766723,3
ftd9rD_hN8V5WGGWDv5LWw,5,5,3.766723,10
jcXeqw7G2g4zvf0igG2Hdg,4.5,4.6666666667,4.9285714286,3
DTFy9-NuZBjBEd9Zcoo94g,3,2.75,3.766723,4
DAiOZrqXvO8C-9a4q5L8NQ,4,3.9,3.7725631769,10
UtUXhKh7vOVvWJF48IzJvQ,3.5,3.6181818182,3.722898352,55
aVpk6sNN96kOuXRP8gpgLQ,2.5,2.6666666667,3.766723,4
4EeLblEpJc2VeBowa94YPQ,4,4.2105263158,3.9367917008,38
nFAyt4qwNTVftxMKYpob7Q,5,5,3.766723,4
UShkaXp-fKmQQX1KicEA0w,3,3,3.8186229637,7
ebleACL9xyHB0qVKA3bqpw,5,4.75,3.9156012358,4
7TXt_mX5IFMru4-pOpRAqQ,5,5,3.766723,3
A-hKn9an5ZUqUMYEU9RucA,3,3,3.8167561082,4
oGj2mR4DSCqhaW0weoYvXg,5,5,4.2928416486,3
yPpPJyAF8pciHnhTF-C38w,4,3.84,3.7106454039,25
og7Xi8mwAvhXqDqtWqtt0w,4,3.8333333333,3.7358959793,6
Xo3JhROMrTWnOxDKabvCLg,4,4.1904761905,3.7246136865,21
5W2s7_z9u15l1HcuoAHsfg,4,4,3.7358959793,5
EJ390XK1qtS6dbXadwdflQ,4.5,4.5,3.9156012358,6
K3_ahZoi_nzOIy8nfBKexg,4,4.2,3.766723,5
QLW9Yc9PCQbvnI9Y-ox88Q,2.5,2.6666666667,3.766723,6
uuy2996tUiSrGmb-yYFCHQ,5,5,4.7352941176,4
CdDKmu0MPYral04GTBzLcg,4.5,4.4,4.058957144,5
JkXgwcfbWDZOc3i3PY2_wA,5,5,4.6813491036,4
m14pIWedGiHi9_aWAIXEew,4,4.2272727273,3.8327721903,22
slO8j375ae2_Pd6PuyBLNA,3,3.0909090909,3.766723,11
-2xCV0XGD9NxfWaVwA1-DQ,4,4,3.769955055,4
OiTfYa2MmnYvjZCrr8WabA,3,3.2,3.766723,5
HV8JcFwOi3QFij9j5EjcdA,1,1,3.766723,3
ohxd8La86GdC_3vgwBWLHA,3.5,3.55,3.8441882203,62
0u0I_UUbsE6kc9so_WlBRQ,3,3.1428571429,3.766723,7
SOMIalSJTUb2yGCe4mhg-A,4.5,4.4444444444,4.0704225352,9
B4xn_NKWY14lAdYwCC8_jQ,3,3,3.766723,3
H8QFth3DVsYbkJ2M7bTvmg,3,3,3.7134959585,4
pTtB_1qCecy4BonW2z65jg,4.5,4.3333333333,3.766723,3
dRqSg5XsSZtuZchluGR8jQ,5,5,3.766723,3
qw8tzQGrA0lGgDBsMHAr9w,3,2.96875,3.6999935595,32
7o1swYuci1PGk7QCwHeMfQ,4,4,3.766723,6
fowXs9zAM0TQhSfSkPeVuw,3.5,3.6587301587,3.7358959793,126
WwIBWuyavda4DggXh8pPNg,4,4.16,3.878903002,25
KAiLJpcTFXmsCORyOesh5w,4.5,4.5,4.4634146341,6
DuKKiPtghSrE4I7w1cyOTA,3.5,3.5,3.8942089268,4
bnx_25t7i-2_QAW8lRxC4w,3,2.8,3.766723,5
XsGbdoR1o9ZuWNDIP4nQJg,4,3.75,3.766723,4
Q6Sa3-Mkp9mLvDZ6Ei_0MA,2.5,2.4117647059,3.766723,19
soL4n0z_F9HIVFSAouwlkw,1.5,1.25,3.766723,4
Bl7k6FKKEdAwqDm1NpWTQA,4.5,4.4444444444,3.766723,9
Jw1ucgEz9SlUKK7_7sqOdw,4,3.7857142857,3.7358959793,14
jWzSdxU0IkIAOsT2Rubedw,5,5,3.766723,11
OtDcALEX6-LfEOQE0QgHYw,4.5,4.5,4.2928416486,4
jWIdwys1qisHa93seORskQ,4,4,3.766723,8
9mfec4ySQpW8doGs3FUP2Q,4,4.1313131313,3.7660462099,102
zPPmfxqr9StHSSS8QTaPag,5,5,3.766723,6
c4FLMLP7hMnAbSiW2o_o3A,3,3.2,3.7646538391,5
k41DURkrKj8_fSyRIxQtcA,3.5,3.6666666667,3.7646538391,3
XOI_umzCKUcs580MEPLNiw,2.5,2.6666666667,3.766723,3
2Kp4M_Xj554O-KWaNbtpUQ,4,3.75,3.766723,4
1-olreZavAIvmMefkZrWdQ,5,5,3.766723,4
cIAd1K3INw6se9MX7Usi7A,3.5,3.3571428571,3.769955055,14
hdug7nIUq5YXrDixVMVPFg,4.5,4.6666666667,4.4406779661,3
8LNQ9R8sFlNpgIWMEYIvFA,4.5,4.6666666667,4.02324648,3
VTyfRdPJS3AVZOWDXIAhyQ,4,4,3.8186229637,6
BcRb2bBN9pGdV8Ef5-dKUA,4,3.7692307692,3.7001647148,54
DcrM4hwDcU2G6vuh2cnaYQ,4,4,3.7887875396,269
ttSvZJIckQKN46sLeH_yRw,2.5,3,3.766723,5
VslWrTzjCFBG_2Ru9nwjMA,3.5,3.4444444444,3.766723,18
0gQrhOYWdO0XVZEKtOrvaA,4,3.8787878788,3.8167561082,35
iNvY0zAlaD_ye7Z6rHu-Ug,4,4.0261437908,3.7765035157,153
RiJ8Agrw__NG6flFL7BpbA,4,4,3.8373110312,27
