BusinessId,Longitude,Latitute,Stars,ReviewCnt,City,State
ImVx220_Pcp2iB5uworODw,-111.9778751,33.3193788,3.5,60,Phoenix,AZ
bmePFvYkAIa3FPIMfhDDMw,-112.7294646,33.9690851,3.5,6,Wickenburg,AZ
i5Mf5SAxFFNt_MTxAPCH6A,-111.8656895,33.5385954,3.5,19,Scottsdale,AZ
V2isTBBfO0NgLzXO9oq1Mg,-111.909524,33.519588,4.0,43,Scottsdale,AZ
3H2ttTM2aSIaZ6FTjHwDQQ,-111.875779,33.413158,4.0,45,Mesa,AZ
2bFBzziB3_yTGYcUerd9nw,-111.9787347,33.4052312,2.0,8,Phoenix,AZ
tLRNfwNm789XHWLNFvJcWw,-112.0329027,33.3779323,3.5,4,Phoenix,AZ
FOfhEC6rN23RQaUlsR2byw,-112.0048589,33.3156591,3.5,88,Phoenix,AZ
W6624iddi14DsGokORyzcA,-112.1199995,33.5955528,4.0,13,Phoenix,AZ
5kB59vuc4yufpGNNrF3Efw,-111.9387279,33.8333113,4.0,18,Cave Creek,AZ
lDpZvI18smqlyBeC4YykFA,-111.9959297,33.6261627,4.0,9,Phoenix,AZ
U9hKUngQjWw9ZE6Znwergg,-111.721199154854,33.3666012806817,3.5,24,Gilbert,AZ
tnHvCJ6kYQ1droyl_6Tg4Q,-112.1092265,33.5535014,2.0,3,Phoenix,AZ
-2xCV0XGD9NxfWaVwA1-DQ,-112.276615,33.5662639,4.0,4,Peoria,AZ
9em_vfSjwcPqQgU8Zj-hzA,-111.860579,33.277061,4.0,70,Chandler,AZ
cUaaIk_3UdeSJ54CLvrW8A,-111.9398364,33.4243474,3.5,60,Tempe,AZ
AoJUauqYx9rjBPouocdFjg,-112.169466018677,33.5969623980272,3.0,23,Glendale,AZ
jGldmslgIegQNM5kvb851Q,-111.924248,33.63606,3.5,123,Scottsdale,AZ
-hzkQ8YIkExQse3vX0HOcg,-112.0835024,33.498858,3.0,7,Phoenix,AZ
rGHktXbee4CErLsMrPqbrA,-112.0656012,33.6391794,3.5,8,Phoenix,AZ
NP78q8e3zdUSBOvbl527ZQ,-112.3680195,33.629617,4.5,3,Surprise,AZ
BmHdO6R4AcacBPUhzGdTmw,-111.907155,33.392586,3.0,4,Tempe,AZ
Dhtdds7WR_h7W1FrcdW3uA,-111.715082,33.604856,3.5,8,Fountain Hills,AZ
jzPMl-NoB5F2fwoHX3hN8A,-112.073346,33.492722,3.0,81,Phoenix,AZ
yQEE9ZuJe0lQNoQdG68l7A,-111.7362002,33.4391409,2.5,8,Mesa,AZ
gxjeuQkQp_-QIDKxazivVw,-111.8071572,33.4152932,5.0,4,Mesa,AZ
s5roBvbA79SQaO4FHkJgGw,-112.0999122,33.4956035,4.0,39,Phoenix,AZ
YD0oiqWZyAi-lMw3TQ2TqA,-112.1247112,33.4515068,4.5,7,Phoenix,AZ
LYLGCIqNQQrpMwOxJ1hlrg,-111.9300378,33.4368974,3.5,66,Tempe,AZ
kCH4JxdKdwDfJdNFElSHzg,-112.0662616,33.4588994,3.5,12,Phoenix,AZ
aHGcI-KGitnGRco_D_I9Ag,-111.978637695312,33.7983474731445,2.5,17,Cave Creek,AZ
SZvYxcvYYVRue9MXcEDjsA,-112.065371,33.470783,2.5,13,Phoenix,AZ
4l3eeM1sOACwdJAz4UyIPQ,-112.07149,33.447091,2.0,3,Phoenix,AZ
qb1o61d_qrwEpxAm16dZCA,-112.264529,33.536729,3.0,31,Glendale,AZ
Pakx91l3dyreVU91sP__9Q,-111.832963,33.407521,4.0,7,Mesa,AZ
HL_UIPnpucXrP7IHMoJGjA,-112.2193439,33.5958656,4.5,6,Peoria,AZ
wLZ--5d4lXImxrG7VhdTyA,-112.048079,33.538927,3.5,6,Phoenix,AZ
QplY4p8HHJY0ncbgcpb8WQ,-112.0128995,33.4807241,1.5,4,Phoenix,AZ
UdXn5e3o_biQoUNv0L-RYQ,-111.7336276,33.4518287,2.5,3,Mesa,AZ
VGOwmoYnmhH41IOQlB_Ecw,-111.895941,33.3057338,3.5,20,Chandler,AZ
KqPY02NlTaM8YALIhsswGw,-111.906647,33.466063,2.5,3,Scottsdale,AZ
-3WVw1TNQbPBzaKCaQQ1AQ,-112.0691813,33.48585,3.5,145,Phoenix,AZ
7EoW1PjL84fiET_Uz5mjmQ,-111.8588066,33.3211614,2.5,3,Chandler,AZ
Ch_2Ye0w4Q9l3VeVW7VNHA,-112.063427,33.607105,4.0,53,Phoenix,AZ
rhOC6FyEpPuZxm563uwLzQ,-112.345359,33.430535,4.0,8,Avondale,AZ
1eBJyYf3JEccqXUFxG1VWQ,-111.926576,33.617273,3.5,25,Scottsdale,AZ
C28X2jduMjygJOSACINNwQ,-112.1842422,33.6388368,4.0,5,Glendale,AZ
M4KIUu3-lAvD1xeWue7_OA,-111.9815304,33.5991348,3.0,4,Phoenix,AZ
TuZ62cXhXjOWHQBdsED7PA,-111.9095352,33.4210828,3.0,7,Tempe,AZ
yuS1qDTkido8zUFrfj8O0g,-112.0739452,33.4496092,4.0,4,Phoenix,AZ
1DDTdvU06tng7o0vU7-rig,-111.875732,33.378957,2.5,4,Mesa,AZ
45LugFfNZ4fjbhypsmrLgQ,-112.0772,33.449188,2.5,8,Phoenix,AZ
-XlBQrxN_ZB3MZKxLBeAjA,-112.1107845,33.5533145,3.5,4,Phoenix,AZ
_RBUU1y4yJrK0SPAd8z0-w,-111.9718284,33.4657562,3.5,98,Phoenix,AZ
qz4ZOcv-840UjfCEYI4qZg,-111.976613,33.494204,4.0,43,Phoenix,AZ
8b3Ug-wGiZBVml76JxGyoQ,-111.74254,33.307007,3.0,5,Gilbert,AZ
io7Od4VxKE7v7xJJbs9P-A,-111.756096,33.378678,2.5,9,Gilbert,AZ
dyd81TK9jY-WLt6UbMFWng,-111.925588,33.475302,4.5,50,Scottsdale,AZ
wH_kpDuTE6ChDAp5AlMfJA,-111.875779,33.413158,3.5,48,Mesa,AZ
KWo4geULVPzCirc0Scpcow,-112.001445002113,33.4336774955193,3.5,4,Phoenix,AZ
XBpxFy0h7KE-GtKuCX2JQw,-112.099794,33.6427912,3.0,5,Phoenix,AZ
G-_YjR1YrlkgIo2iavJoew,-112.1745837,33.6401421,3.0,15,Glendale,AZ
7KB3eQJASverUUah-I_0ZA,-112.012594,33.304846,3.5,13,Phoenix,AZ
KHU2QER24Dbucct1dfEWGQ,-112.111808,33.7121,3.0,5,Phoenix,AZ
VTFx4ADDP6nPnlcMHB1-Ow,-112.0611449,33.6402546,4.0,4,Phoenix,AZ
adEJYiysRmK8eDqnHP9N6A,-112.031334,33.640102,3.5,3,Phoenix,AZ
O8VZStQqbwvHb8aayyTIWg,-112.117988,33.671419,2.0,3,Phoenix,AZ
UxMnY3Dxafucv5cXHyfBSA,-112.0310218,33.4949655,3.5,15,Phoenix,AZ
5eZd9ni35mZlU6n4gocZfA,-111.8378272,33.587947,3.0,4,Scottsdale,AZ
8PYmv83XaJTioz5_A-SVxA,-111.928947,33.321976,4.0,22,Tempe,AZ
fK_c108YILIQLxgX292zew,-112.556102,33.379815,2.5,3,Buckeye,AZ
5weJ3DRKwvQ9claomkYq9w,-111.8402382,33.3373133,4.0,12,Chandler,AZ
CMp3mSkdZeJDGXHGVHke-Q,-112.2027562,33.6640037,3.5,6,Glendale,AZ
7Z-1mLIoxCHUxCp54W1CGQ,-111.9402788,33.3780682,4.0,30,Tempe,AZ
2zJbG645xRdTfAprhaVQTQ,-112.20068,33.53868,4.5,10,Glendale,AZ
ZoyAoSEuihp9XDJrFrSgfg,-111.718983650208,33.3918659024282,3.0,4,Mesa,AZ
PQcxj2uO3smCeRxEFKCRJQ,-112.17908,33.53226,2.5,13,Glendale,AZ
LRxH8V5JaPt9mvav6F_1tg,-112.0857291,33.4514806,4.5,5,Phoenix,AZ
jI9C0j1wQ985aYxNxCU44Q,-111.9412843,33.8329417,4.0,5,Cave Creek,AZ
-tNKk-eCLk_acdp4vEYcpw,-112.181592,33.552624,3.0,23,Glendale,AZ
-GPiLRLH0MWH6Pjs0WDglg,-112.2229387,33.6383375,2.5,11,Glendale,AZ
zmFc8M-hS4uuyY0hklIpoQ,-112.0715044,33.4587919,3.5,203,Phoenix,AZ
lVkDZZ8sTafPlq7f1i5row,-111.99506,33.3051122,4.0,141,Phoenix,AZ
P8YUA2bXP-wD3VOzWqKVyw,-112.0629953,33.4951559,3.5,42,Phoenix,AZ
nPgN4EXdcfdCGGlyHScc_g,-111.950803,33.407717,3.5,4,Tempe,AZ
581qSMwGGgdVSdiBTsrPyQ,-111.929773,33.3197988,3.0,7,Chandler,AZ
QUtmIFtYU0d3udJVTEmu5w,-111.9115363084,33.510482269451,2.5,3,Scottsdale,AZ
3ZVG1MSRuvheqZ4gOioQVw,-112.059748,33.4942179,3.5,4,Phoenix,AZ
E6DnUFy3GoN4DxTqturtug,-111.7181797,33.4373518,4.5,61,Mesa,AZ
luCSjoNQ9q_0QIjKKOy2pQ,-111.9279622,33.4655863,4.0,236,Scottsdale,AZ
7iFL3b8m4PT0kxosv-SB_A,-112.1855401,33.6265086,4.0,28,Glendale,AZ
VrqEeynr7KqucvEjpz8w_g,-111.7435648,33.3014001,3.5,29,Gilbert,AZ
Xq9tkiHhyN_aBFswFeGLvA,-112.073781,33.4471735,4.0,321,Phoenix,AZ
VsrvWdZL2993olnW3z8R3A,-112.0675947,33.6401855,3.5,94,Phoenix,AZ
zuso11YrG2rewOtSFr4aCw,-111.8907394,33.6959785,3.0,4,Scottsdale,AZ
_IE5XDjxeM47NSzhg7sItg,-112.071469,33.639472,3.5,15,Phoenix,AZ
6bYrqzWQ2OOYb0I2GofsHQ,-111.928625106812,33.4203201233572,3.0,4,Tempe,AZ
JqB1Nxw1uuKqYFK979HZIw,-112.5563912,33.4326594,3.0,6,Buckeye,AZ
Ihd5lEko1ctb71UsOWZuuQ,-111.6881689,33.3848771,1.5,5,Mesa,AZ
8oxnPoOS5wQzhl5LLOm7ow,-112.2141545,33.6634712,3.5,5,Glendale,AZ
R3L39gk3wtjTC9WaJKPyoA,-112.0822583,33.4512379,2.5,10,Phoenix,AZ
1ggcLvWPBDWnp5MVTRnoRg,-111.897004,33.305675,2.5,61,Chandler,AZ
JGTPb06Ix_v7uq3HADzq8w,-112.1842033,33.6109074,4.0,18,Glendale,AZ
4vz9I9b6bGEEuRGr3Ry5bA,-111.841068,33.362235,3.5,6,Gilbert,AZ
O6gB9LGMIpIV5TawmMjSWw,-111.9066528,33.5081582,1.0,4,Scottsdale,AZ
5SS69rC8XWvdlD1OHifEEQ,-111.91035657289,33.407162416802,4.5,166,Tempe,AZ
5Js9G0axfWhbYlB9UgXLww,-111.986521,33.494436,3.0,22,Phoenix,AZ
PLLM4iCYy_OrT-53IZ88Qw,-111.927065,33.304861,3.5,52,Chandler,AZ
wxd-aYUwswZKjoIr8t-53w,-112.272752523422,33.4645681900305,4.5,29,Avondale,AZ
mmWk2G5kTpluTBCdCGkfuw,-112.391747,33.452173,2.5,3,Goodyear,AZ
f_2iPdAHrcKMwMFJSRdFZQ,-111.9258,33.476983,3.0,27,Scottsdale,AZ
Unk6ToZjPfHBPWiGOwqVeA,-111.951304,33.3052386,4.5,3,Chandler,AZ
ZD8xAsXsj8FRunJOP4fSrQ,-112.086059,33.362881,4.0,6,Phoenix,AZ
JUlwoai_WikznIEQ7XCENA,-112.100492,33.386503,2.0,7,Phoenix,AZ
FNZqovk1ZWI_z2YHw3b95w,-111.875779,33.413158,2.5,5,Mesa,AZ
bZzqsFtCGi0Z7ULZhtOhOA,-111.740206,33.378717,2.0,3,Gilbert,AZ
vYEUEID47mgenrTBsvL9Xw,-112.117985,33.671044,2.5,9,Phoenix,AZ
0xusOkLdNpGZvXmuquFRMg,-111.9300279,33.6556844,2.0,9,Phoenix,AZ
xSaeulDx3iebtWmuRjcoyw,-112.2618237,33.5343545,3.0,7,Glendale,AZ
7U8TYNW4Mvx6m3zexsO0sg,-111.97493461419,33.446195133741,4.0,72,Phoenix,AZ
kxPqFTcpsB5xa1vTR7C_Nw,-111.74778,32.87808,3.0,4,Casa Grande,AZ
JWql064OkrDDbRjJ-bjulw,-112.4193607,33.6387496,2.5,7,Surprise,AZ
FKlr2XmPA7G5MlMFpka1OQ,-111.950224,33.407643,2.0,4,Tempe,AZ
YKOvlBNkF4KpUP9q7x862w,-111.9245517,33.4922985,4.0,441,Scottsdale,AZ
8SoWH_iOdZD1OvebCwJUbg,-112.1340382,33.5241972,2.5,6,Phoenix,AZ
jgWAgT7LWPTf5wju9Q-kiw,-111.8592461,33.3195828,4.5,51,Chandler,AZ
I4vC08JXAFjXszUZAszh2Q,-112.2163378,33.6383272,3.0,5,Glendale,AZ
nBh_r_hseU4fM92-tKaivw,-112.2386168,33.6528381,3.5,4,Peoria,AZ
5N9bWl5zWuDX-Q1YpTf2LQ,-111.9766015,33.3488957,3.0,9,Phoenix,AZ
pvMeUi5Lw2O5vIXg9_EvDg,-111.9798699,33.3055166,3.5,24,Phoenix,AZ
r0cKkJSTFXuGhBu5823NCQ,-111.8905084,33.6721301,3.5,17,Scottsdale,AZ
ai4e0PDmLLrlieV1oeo3XA,-112.130669,33.480828,4.0,4,Phoenix,AZ
OllL0G9Kh_k1lx-2vrFDXQ,-112.082092,33.501936,4.0,128,Phoenix,AZ
XK5FFbrKWMjRqc6ZbSTknw,-111.70922,33.5878609,3.5,21,Fountain Hills,AZ
VKNl2-aF4n1x7lPVyU-Mag,-111.8987064,33.5560781,3.5,113,Scottsdale,AZ
i8DkHnUxJwPBd7e50FHUpw,-112.148602,33.8705209,3.5,4,Anthem,AZ
N1SH5D1tOUqBlCylPplqPw,-111.9105545,33.4801716,4.0,22,Scottsdale,AZ
3n6fuacXHobOr16Ks2t2LQ,-111.7555606,33.3511761,4.0,4,Gilbert,AZ
_D3KUba-5fHTbucTBAnigw,-111.841572,33.3185552,2.5,5,Gilbert,AZ
JHUcIssf3crggsVxfQ8q8w,-112.131752,33.6254152,4.0,11,Phoenix,AZ
fOfODlhwjrELKlQYUo7ypQ,-112.340391,33.451818,3.0,7,Avondale,AZ
HIiVx2mseVWKtx8TKfWC_A,-112.0467405,33.5092185,4.0,108,Phoenix,AZ
u5tS8tenUo4YzRTbkeTT-w,-112.424331665039,33.6236534118652,4.0,10,Surprise,AZ
NtmLlKfCFfM0K5j6WWKxQA,-112.2387233,33.610028,3.5,31,Peoria,AZ
xVsxFJlEQ_L-LoJU1U8A-A,-111.923786,33.824936,4.5,21,Carefree,AZ
s10bPHjLAK5bvuK1_j3GsA,-112.235917,33.652219,4.0,10,Glendale,AZ
W9NvpbO97Bh0E2vyj-87fg,-111.715544,33.6058,3.5,7,Fountain Hills,AZ
tHw376pyGkJp1-fvW12oZA,-111.8570426,33.3872347,3.5,6,Mesa,AZ
PuHucejs4LG3hSXnrwi9-g,-112.0313385,33.4876277,4.0,46,Phoenix,AZ
aLZoFhOmDtonrWJzUzh8TA,-111.9085442,33.5377367,3.0,21,Scottsdale,AZ
Gy6hVorUNFCqNr-eYh5ZVA,-111.835417,33.5865658,2.0,4,Scottsdale,AZ
h7hr0v3E1ulU2sXNItD5UQ,-111.9216144,33.4659256,4.0,92,Scottsdale,AZ
nS9Dgj0a5o4Et80jFXBlrw,-112.011827,33.436293,4.5,3,Phoenix,AZ
2J1DtN7FjGICQcgRei3jKA,-112.071469,33.639472,4.5,7,Phoenix,AZ
JSX7i-cfoixVtnCx4BNb1g,-112.0368923,33.5969746,3.5,4,Phoenix,AZ
SDwYQ6eSu1htn8vHWv128g,-111.996292,33.502191,4.5,575,Phoenix,AZ
jwWyx8gEIhUNzBzyDzWjmQ,-112.2469831,33.85281,1.5,3,Peoria,AZ
K8uEjjG15w9k_ZxpQrr4WQ,-112.186604,33.526423,3.5,4,Glendale,AZ
uflQ_lKBfS6WknNlm_HK8g,-112.1683457,33.4952704,3.5,6,Phoenix,AZ
MjHJ9VOUywUWtO5uV4RnZw,-111.5358973,33.4186541,4.0,4,Apache Junction,AZ
iZqO52AeTq6lnn4kn6T-OQ,-111.8538436,33.3881313,3.0,7,Mesa,AZ
EfXg0Bnv4RAbP4xfgxSiiw,-111.9249893,33.4149286,4.5,50,Tempe,AZ
TsD1cUoAas0Lv0UtT9-sdQ,-111.8988633,33.2994442,3.0,36,Chandler,AZ
L48-m2fDgb1q6e8Vs_Cxuw,-111.9146169,33.3929915,3.0,3,Tempe,AZ
EpascFEAih49O5Un4f2AFw,-112.041489,33.508736,4.0,17,Phoenix,AZ
8_mbjbTK_Ci3DljpzdipuA,-112.074022,33.392492,3.5,6,Phoenix,AZ
VYUfIfAlU1KuYGC6ITRY3A,-111.74430125426,33.307983735825,3.5,96,Gilbert,AZ
dajwInsYeaIsRLY6vd6Zzw,-112.354157,33.641067,3.0,3,Surprise,AZ
PwtYeGu-19v9bU4nbP9UbA,-112.0649071,33.4770399,4.0,39,Phoenix,AZ
Fn8hc8b3357nDJfFksdcbg,-112.0473892,33.4957851,3.5,12,Phoenix,AZ
wOvAbdVYDaguotpdSALsfg,-111.9398532,33.4253394,2.5,43,Tempe,AZ
dRSs6fSLY_DQTWOeo09Thw,-112.57475,33.372032,4.0,4,Buckeye,AZ
z4KFTJQsAdxqMZA7Fx0A9A,-111.877429,33.3350458,3.0,85,Chandler,AZ
PJEJS5rNMRrIBVQDuU9qoA,-111.9089192,33.4861506,4.5,48,Scottsdale,AZ
weCbIA8mCkVw7zmxPNT5sA,-111.5536248,33.4149542,3.0,3,Apache Junction,AZ
KIbFaBrZDX7rrYJInkv5Kg,-112.069072,33.479778,4.5,9,Phoenix,AZ
q1nDSpmV-FdTBNj6UuZvTg,-112.0739818,33.4796744,3.0,125,Phoenix,AZ
5Igwt99qrbgFQTR7jFC6WA,-112.0915342,33.4801394,4.5,42,Phoenix,AZ
NA3tQYxR6Fq5O8nV6u41Tw,-112.2375029,33.6322642,3.5,50,Peoria,AZ
91n02N35x38nvR1XH-jOAw,-111.772012,33.31081,3.5,58,Gilbert,AZ
ElEF5b3n27IBzbA4R-1M1g,-111.563513,33.3791106,3.5,3,Apache Junction,AZ
vEfbqrqGZdiZJkZ_F-FUIg,-111.842586,33.299873,3.5,12,Chandler,AZ
zDyx_BL0RJbXWpXSFfrf8g,-112.2696392,33.5515066,3.5,23,Peoria,AZ
y3V2jqKmvWjyo9Mc-Ipn4g,-111.908621,33.3774019,3.0,39,Tempe,AZ
yLfYR-PvIzAv9DnEH68Rgw,-112.0252066,33.5096147,2.5,13,Phoenix,AZ
e8FMAuTswDueAlLsNyLhcA,-111.9264472,33.4942423,4.0,291,Scottsdale,AZ
JM6X0PJBcMkAjOuZqMaZsQ,-112.2691041,33.5515097,4.5,54,Peoria,AZ
mbPdVUCUhpqc0zLL13FObg,-112.2199858,33.6383239,3.0,14,Glendale,AZ
noLH_u4MJzfXYYHqcByjnA,-111.9987462,33.6119413,3.5,41,Phoenix,AZ
t6EzCDJEqB0DVBq4XQv6Ow,-112.5213977,33.4356689,3.0,3,Buckeye,AZ
IhgKK2aoVjLihwriDQLS9g,-112.2027563,33.6669563,3.5,23,Glendale,AZ
ajf3Myr1PKX9RaLS_Ukc8A,-112.030397,33.641141,3.0,4,Phoenix,AZ
FG_GRMLSj68ximzfrr9eWw,-111.943236,33.427732,2.5,88,Tempe,AZ
iOS25g0GXznfUZ_P3WHtzg,-111.6338612,33.3788813,1.5,3,Mesa,AZ
kLCmhtUSGMtFnV5GtS929w,-112.160708,33.5675281,3.0,3,Glendale,AZ
22s5idshuEIPlEcf1ObbMg,-111.909417,33.486702,3.0,3,Scottsdale,AZ
6tJKZaJXmkzHFr2if1xYGA,-111.997771,33.479889,3.0,6,Phoenix,AZ
69c7z9ySnlqV87tITDGENA,-111.859837,33.360804,4.5,59,Mesa,AZ
JgJ7-0V_tCPVcn97aSZVug,-112.064634,33.565695,2.5,3,Phoenix,AZ
_hTnLGWujfiZhIaCwWH8Ng,-112.2014742,33.7121367,4.0,18,Glendale,AZ
AbS4rMXc19XJJcXVZDhy7w,-111.8609857,33.306107,3.5,30,Chandler,AZ
edjCywtqffQ8__vM7POZbw,-111.988131,33.495496,4.0,27,Phoenix,AZ
Vzq74f0YrT0IbWBPkbUp_g,-111.927146,33.61411,3.5,4,Scottsdale,AZ
ilnAFVGDxDVePJZ-axgSpQ,-112.1706789,33.377663,3.0,11,Laveen,AZ
I7IfnWW1nXljC4ZGqwPe-w,-112.0872865,33.6400079,4.0,47,Phoenix,AZ
pmeuHPOyP2bDq43ASY7e0A,-111.638297,33.378445,3.5,30,Mesa,AZ
7m93HSBV1UrdHZBJwdUVJA,-111.9259109,33.5271966,3.5,84,Scottsdale,AZ
uTW9SVXqxgjbnCTlEf9ONw,-111.9893269,33.4656925,3.5,6,Phoenix,AZ
voHJIbWq-lRjWpv1hlSWig,-111.928258,33.498915,4.0,15,Scottsdale,AZ
Pr9rQKypHgC_J1AfufxzIw,-111.8954112,33.6275125,4.0,71,Scottsdale,AZ
eaALRpmBxLeBl17U2LrRHg,-112.4082939,33.4810869,2.5,3,Goodyear,AZ
WS1z1OAR0tRl4FsjdTGUFQ,-112.0474619,33.5242704,4.0,220,Phoenix,AZ
rOZxyZQiNKzcQkfO8g6W_Q,-111.7554945,33.3339921,2.5,5,Gilbert,AZ
Eq6HUYlnhF__d1ie-I2RMg,-112.235193,33.634684,3.5,31,Peoria,AZ
04HakCR6gEeRYNAoKxkppQ,-112.047341,33.466038,2.5,3,Phoenix,AZ
fNi9qUvM4G4MtjsFgUI7Qg,-111.940346,33.425938,4.0,26,Tempe,AZ
xEBqFdQf5BJO1HjeuZ1fMA,-111.888113,33.574883,3.0,23,Scottsdale,AZ
h53YuCiIDfEFSJCQpk8v1g,-111.8094272,33.3796211,4.0,36,Gilbert,AZ
v3_CQRKezq3JdX-xxWambA,-112.2046069,33.4948433,4.0,6,Phoenix,AZ
I4pSBXlKdR6assqRdVjtMg,-112.151302099228,33.5685840575826,3.0,10,Phoenix,AZ
RRGRruNX4o6689EB48z3-A,-111.965872,33.533525,4.0,105,Scottsdale,AZ
18oecrR4bf-ctLvVGEaSLg,-111.806509,33.383382,4.0,21,Mesa,AZ
MHPXDXVE_cUYodfPhkadeQ,-111.901288,33.820226,4.0,11,Carefree,AZ
JJi5HMpypL3xNB5HjTMeCg,-112.074198,33.450611,3.5,9,Phoenix,AZ
mhQCxOiqp03qnhGRTtPduw,-111.875779,33.413158,4.0,202,Mesa,AZ
NtizlEdtnJX0tteMdZ-6tw,-112.1505433,33.6106566,3.0,3,Phoenix,AZ
zSEknIqmkGL1pQt-ApEeoQ,-112.063427,33.607105,3.5,21,Phoenix,AZ
SBMz9sXkko_-fxM1jkGG1w,-112.0103949,33.6405599,3.0,5,Phoenix,AZ
iung9K8cFAPLdA9k2DUoxA,-111.9746066,33.678615,2.0,34,Phoenix,AZ
uG5yrHPZkgP1dlSnmcM8lA,-111.89567,33.627288,4.0,23,Scottsdale,AZ
7pNagv71UAR4Z3ccF8JWLQ,-112.184793,33.610358,3.0,3,Glendale,AZ
5hfQ5cNFDFPhcjx2De9-qQ,-111.721598,33.393937,3.5,18,Mesa,AZ
s9XNBJAZ3ZcNW5u8BRZXuw,-111.8348448,33.585312,4.0,69,Scottsdale,AZ
UCjtaUCtJPbTUouHtQURvQ,-111.924591,33.626109,3.5,31,Scottsdale,AZ
k41DURkrKj8_fSyRIxQtcA,-112.7233385,33.9719884,3.5,3,Wickenburg,AZ
Gwz2qprfIx2S9jytTk7VsQ,-111.8582263,33.2649732,3.0,4,Chandler,AZ
wUrTYqp9fHLJ8AR4lMxHGQ,-112.0114223,33.4377465,4.0,10,Phoenix,AZ
VY_tvNUCCXGXQeSvJl757Q,-112.1114555,33.7129847,3.5,219,Phoenix,AZ
WV2UObiT3EknPaAvo1GVYg,-111.8747445,33.3260297,3.0,9,Chandler,AZ
7uLwtXCNzGbdr9domSyZfQ,-112.276259,33.710777,3.0,3,Peoria,AZ
j7n42b5qDMJR68q3Dv9u6A,-112.1185603,33.6397206,3.0,4,Phoenix,AZ
JaB9v7_EwTB8v-v7YDxqrw,-112.235818,33.653303,2.5,4,Glendale,AZ
oc9IJ7lhXKuXVK9JJBnohA,-111.8595869,33.3148631,4.0,37,Chandler,AZ
oT6K-uJgGLq3FbcQQn3ivQ,-111.7556765,33.2856763,3.5,3,Gilbert,AZ
H91jZ9BiQZZ4_7OlEd6eQg,-111.9103938,33.3637683,3.5,82,Tempe,AZ
S3ccQHpkBQTBBfRB-Q4adg,-111.8918187,33.6207496,3.5,22,Scottsdale,AZ
UOA5soaz7A1MLN7LJaDuYw,-111.753797,33.3859602,2.5,3,Mesa,AZ
KiCFtB4Y-wNLmPPjefLeJg,-112.392713,33.466401,2.5,5,Goodyear,AZ
WoJrHOtrQ5R4jx80GwlnxA,-112.122052609921,33.5815498714519,3.0,24,Phoenix,AZ
d7V3ykQHqChv0KtXEanKLw,-111.9746066,33.678615,3.0,60,Phoenix,AZ
UScgPn6pIHuOmQJTsZQIOg,-112.073533,33.563845,4.0,108,Phoenix,AZ
LR9mX-3mh_PIEeG1A5zqxg,-111.687451601028,33.233464772275,4.5,36,Queen Creek,AZ
FqVf9SmUPHk6Do36XoKLAg,-111.551433,33.414363,3.5,4,Apache Junction,AZ
L8STRioAgDx-_FRFuuUU2Q,-111.7142695,33.5738374,4.5,46,Fountain Hills,AZ
oRqBAYtcBYZHXA7G8FlPaA,-111.8210866,33.5013596,3.5,11,Scottsdale,AZ
LRLN1CIUprYLs6rWUC5bAg,-112.3410606,33.4630275,3.5,4,Avondale,AZ
bZivzFTkkjNtUBSuMhoCtg,-111.92477,33.64053,3.5,161,Scottsdale,AZ
U9iWs_XQ88IEj_Cgawyz4w,-111.897967,33.3022462,4.0,46,Chandler,AZ
85rx25T-XBIMpa6goTQS0g,-112.075503,33.449553,3.0,6,Phoenix,AZ
iEJci7SgW1MXsAPN2G-6TQ,-111.921665,33.623934,4.0,8,Scottsdale,AZ
10BgGvCMDH-JbYsg8KRLRg,-111.940305,33.418499,3.5,42,Tempe,AZ
VBhgkRUNe9gjc1HpmHA3Zw,-111.951494,33.422728,3.0,70,Tempe,AZ
136zvrfN6Kpr9tFj3OMNUQ,-111.9252882,33.4342595,3.5,34,Tempe,AZ
NzmViJlxei-alIHkM6gVbA,-111.9091458,33.4862128,3.0,3,Scottsdale,AZ
y3Wkggu97xy3WAb4M4jYjg,-111.8956543,33.6272364,4.0,12,Scottsdale,AZ
Rg3INE2p4zQYvfMvJduEOQ,-112.0388617,33.5062577,4.0,91,Phoenix,AZ
5VMajxduxfLPSyQkVFKESg,-111.7895308,33.3550442,4.0,353,Gilbert,AZ
boxO5rTwArJqyjOQyBYxcg,-111.6842135,33.393062,3.5,17,Mesa,AZ
G1LaLNJObuAwZGAcJ7OY0Q,-111.940246582031,33.4259376525879,4.0,10,Tempe,AZ
tpIU_ZvIfCfCp36IgghlHQ,-112.045816,33.508756,3.0,81,Phoenix,AZ
t54zAs7IftAVb9SKcCRotw,-112.016481,33.479605,4.0,34,Phoenix,AZ
jYXgsMgpoGm1ZrHYT0CM0w,-111.9349687,33.4222436,3.0,9,Tempe,AZ
A6OstDz-flrI84-EW8aILg,-112.0623802,33.6376847,3.5,9,Phoenix,AZ
Xq1_YvXpmg7edv2SzZuoIA,-111.9253728,33.4978182,4.0,37,Scottsdale,AZ
8_wUsDlOE8Guecq5RZZjDg,-111.945394,33.421558,4.0,44,Tempe,AZ
_7EJtWjOjZsBUNRvzw-_Xg,-112.260360717773,33.5385330716233,2.5,16,Glendale,AZ
sbnCG3-CouwIu0jsApfCsQ,-112.2245556,33.6397913,3.0,9,Glendale,AZ
