City,Street,AvgStars,BusinessCnt,TotalReviewCnt,MRSE
Tempe,AlamedaDr,3.857142857142857,2,35,0.9604420750840922
Chandler,WildHorsePassBlvd,4.314285714285714,4,175,1.0736168130317685
Peoria,CactusRd,3.982142857142857,11,224,1.157137345665887
Phoenix,McDowellRd.,1.0,1,5,0.0
Chandler,MaricopaRd,4.5,2,8,0.5
Peoria,75thAvenue,3.6666666666666665,1,3,1.8856180831641267
Mesa,SouthernAvenueOfc,2.5,1,4,0.5
Avondale,WesternAve,3.9047619047619047,1,21,1.4769583256448402
Tempe,PriestDr,3.4792899408284024,23,676,1.226380431706081
Mesa,McKellipsRdSte105,2.6666666666666665,1,3,1.699673171197595
Paradise,Valley,4.0,1,9,1.1547005383792515
Mesa,McKellipsRdSte106,2.0,1,3,1.4142135623730951
Queen,Creek,2.1666666666666665,1,6,0.6871842709362768
Gilbert,GermannRd,2.0,1,3,1.4142135623730951
Scottsdale,90thSt,4.0318840579710145,23,345,1.1198463602724358
Scottsdale,SheaBlvdSte118,2.3333333333333335,1,3,1.247219128924647
Mesa,1stAveSte105,1.0,1,3,0.0
Fort,McDowell,4.3,1,10,0.7810249675906654
Buckeye,.USHighway85,3.3333333333333335,1,3,0.4714045207910317
Phoenix,MineralRd,4.357142857142857,1,14,0.47915742374995496
Scottsdale,FrankLloydWrightBoulevard,2.9,1,10,1.3
Mesa,PowerRd.,2.8,1,5,1.6
Mesa,Main,3.6666666666666665,1,6,1.247219128924647
Phoenix,44thSt,SteD401,3.6666666666666665,1,3,0.9428090415820634
Phoenix,DurangoSt,3.6666666666666665,1,3,1.8856180831641267
Phoenix,LewisAve,4.6875,1,16,0.982264602843857
Phoenix,TatumBlvd.,3.450199203187251,6,251,1.2273891086624127
Phoenix,ValleyPkwy,4.458333333333333,2,24,0.7058780977540591
Scottsdale,McdowellRd#1,4.857142857142857,1,7,0.3499271061118826
Peoria,ChollaSt,3.769230769230769,2,13,1.309952797378954
Phoenix,BellRd,3.7534307215582117,139,2259,1.2339560740558795
Phoenix,ChandlerBlvd,3.796551724137931,76,1450,1.2281139896046067
Peoria,CactusRoad,3.375,2,8,1.4947825928876748
Chandler,ChandlerVlgDr,2.4,1,5,1.7435595774162693
Tempe,AlmaSchool,4.666666666666667,1,3,0.4714045207910317
Tempe,GrovePkwy,3.2,1,5,1.32664991614216
Chandler,DetroitSt,3.75,1,4,1.0897247358851685
Scottsdale,RaintreeDr,Ste115,3.25,1,4,1.479019945774904
Scottsdale,GoldwaterBlvd,3.67032967032967,14,364,1.3160459013250239
Phoenix,35thPl,5.0,1,4,0.0
Tempe,College,2.8653846153846154,1,52,1.144028747518142
Queen,Creek,2.6666666666666665,1,3,1.699673171197595
Phoenix,ChaunceyLn.,5.0,1,3,0.0
Glendale,NorthernAvenue,3.4615384615384617,5,26,1.1512791959304434
Litchfield,Park,4.454545454545454,3,22,0.7820295697311477
Scottsdale,CactusRoad,4.666666666666667,1,3,0.4714045207910317
Tempe,6thSt,3.528428093645485,5,299,1.0640183209439573
Scottsdale,BrownAve,3.9048414023372287,9,599,1.115661732661341
Gilbert,GilbertRdSte101,4.0,2,9,1.4142135623730951
Tempe,BroadwayRD,3.6666666666666665,1,3,1.247219128924647
Phoenix,HanoSt,3.6666666666666665,1,3,1.8856180831641267
Scottsdale,McdowellRd,3.272727272727273,2,22,1.3545149477955762
Scottsdale,SheaBlvdSte103,4.75,1,4,0.4330127018922193
Scottsdale,BeckerLane,5.0,1,3,0.0
Phoenix,NorthernAve,4.066666666666666,30,315,1.1035296904831238
Phoenix,7thStSte103,4.0,1,6,1.0
Glendale,ArrowheadTowneCtrSte1052,2.75,1,4,1.299038105676658
Phoenix,HappyValleyRoad#34,2.6956521739130435,1,23,1.4576569229774092
Phoenix,GoldDustAve,4.833333333333333,2,6,0.372677996249965
Scottsdale,PrincessDr,3.985632183908046,11,348,1.1632892339065206
Scottsdale,WilliamsDr,3.0833333333333335,2,12,1.6562172428626494
Chandler,54thSt,3.61340206185567,28,388,1.19493163898669
Phoenix,CentralAveSte1104,3.3333333333333335,1,3,0.9428090415820634
Phoenix,16thSt.,4.6,1,5,0.48989794855663565
Phoenix,CamelbackRd,SteA33,5.0,1,3,0.0
Phoenix,WethersfieldRd,5.0,1,3,0.0
Mesa,ValVistaDr,Bldg7,Ste108,3.4,1,5,1.019803902718557
Phoenix,ClintonStreet,1.75,1,4,1.299038105676658
Phoenix,22ndSt,3.6666666666666665,1,3,1.8856180831641267
Phoenix,44thStreet,3.0714285714285716,5,56,1.3073575155516521
Tempe,BroadwayRd,3.707095709570957,60,1212,1.2510784050802575
Fountain,Hills,4.0,4,20,1.140175425099138
Phoenix,3rdSt.,3.606060606060606,1,66,1.1398935075032746
Peoria,MarinersWay,3.4081632653061225,2,49,1.123376240369215
Queen,Creek,3.0,1,3,1.632993161855452
Queen,Creek,3.9245283018867925,10,53,1.16309698169226
Surprise,144thDr,5.0,1,9,0.0
Glendale,BellRd.,3.8968253968253967,3,126,1.075184480880574
Avondale,HiltonWay,3.8333333333333335,2,6,0.8975274678557507
Anthem,DaisyMountainDr,4.2,2,10,1.1661903789690602
Phoenix,ElwoodStreet,3.75,1,4,1.0897247358851685
Phoenix,SheaBoulevard,2.3333333333333335,2,9,1.4907119849998598
Goodyear,McDowellRoad,3.0,3,20,1.4142135623730951
Stanfield,ClaytonRd,3.6666666666666665,1,3,0.9428090415820634
Mesa,BaselineRdSte155,2.3333333333333335,1,3,1.8856180831641267
Wickenburg,CountryClubDrive,3.6666666666666665,1,3,1.247219128924647
Mesa,BaselineRd.Suite130,5.0,1,4,0.0
Glendale,PinnaclePeakRd,3.7333333333333334,6,30,1.412641340027806
Surprise,BellRdSte105,4.666666666666667,1,3,0.4714045207910317
Mesa,IronAve,4.25,1,128,0.9842509842514764
Phoenix,AquaFriaFwy,3.0,1,8,1.4142135623730951
Phoenix,3rdStSte121,1.0,1,4,0.0
Glendale,IndianSchoolRd,4.0,1,3,0.0
Gilbert,BaselineRd.,#101,3.8333333333333335,1,6,1.674979270186815
Chandler,ArizonaAve.,3.25,1,4,1.299038105676658
Carefree,sySt,4.15,5,40,1.1521718621802912
Mesa,SouthernAve,Space2109,3.5,1,4,1.118033988749895
Casa,Grande,2.3333333333333335,1,3,1.8856180831641267
Tempe,McClintock,3.4,1,10,1.4966629547095764
Phoenix,RayRd.,3.027027027027027,1,37,0.9996347031841584
Tempe,PriceRd,4.186567164179104,7,134,1.073200753554185
Scottsdale,Hayden,2.6666666666666665,1,3,1.699673171197595
Mesa,Greenfield,2.3333333333333335,1,3,1.8856180831641267
Phoenix,ElliotRd,3.901840490797546,19,652,1.1348615435475207
Phoenix,CamelbackRoad,3.2525597269624575,32,293,1.4301848137151698
Chandler,NLpRd,3.4166666666666665,1,72,1.1636866703140778
Phoenix,WeldonAve,5.0,1,3,0.0
Gila,Bend,3.7857142857142856,2,14,1.2637004294967238
Cave,Creek,3.875,2,56,1.1029586833344471
Phoenix,BellRoad,3.4452054794520546,42,292,1.362566182471081
Glendale,ArrowheadTowneCtr,3.340909090909091,6,88,1.096340645017485
Scottsdale,IndianBendRdSte5A,3.6666666666666665,1,3,1.247219128924647
Higley,PowerRoad,1.5,1,4,0.8660254037844386
Scottsdale,DesertCoveAve,1.6,1,10,1.2
Tempe,EmeraldDr,4.203703703703703,2,54,1.060740999379236
Queen,Creek,5.0,1,3,0.0
Phoenix,VernonAve,4.578947368421052,2,19,0.9355994123490092
Scottsdale,AvalonDrive,4.5,1,4,0.8660254037844386
Gold,Canyon,4.0,1,3,1.4142135623730951
Phoenix,TatumBlvdSte203,3.3333333333333335,1,3,1.699673171197595
Chandler,GermannRd.,3.717391304347826,3,46,1.2965345696737778
Gilbert,ElliotRoad,3.6666666666666665,1,3,0.4714045207910317
Glendale,57thAve,4.222222222222222,1,99,0.9904142134751734
Fountain,Hills,4.4324324324324325,3,37,0.6794489237825156
Mesa,ValVista,Ste103,3.739130434782609,1,23,1.4208812729015818
Scottsdale,NorthsightBlvd.,3.6,2,30,1.2806248474865698
Tempe,TerraceRd,3.1666666666666665,1,12,0.9860132971832694
Tempe,RuralRoadSuiteC216,4.666666666666667,1,3,0.4714045207910317
Scottsdale,ShoemanLn,3.6910569105691056,4,369,1.299135096697499
Scottsdale,CrescentMoonDr,4.125,3,48,1.1836560592784826
Cave,Creek,4.4,1,5,0.8
Phoenix,CactusRd,3.7643504531722054,72,993,1.2367558209960734
Chandler,EvergreenSt,5.0,1,3,0.0
Queen,Creek,3.411764705882353,8,34,1.5925866318448096
Phoenix,48thStOfc,1.0,1,3,0.0
Chandler,ChandlerRd,3.5714285714285716,2,28,0.9793792286287208
Phoenix,25thAve,3.746268656716418,5,67,1.2012839347975455
Phoenix,First,5.0,1,4,0.0
Chandler,CottonwoodSt.,3.6666666666666665,1,3,0.4714045207910317
Goodyear,VanBurenStreet,2.8,1,5,0.9797958971132712
Phoenix,McDowellRoad,2.9583333333333335,7,24,1.5937159582421063
Phoenix,32NdSt,3.6666666666666665,1,3,1.247219128924647
Chandler,GilaSpringsPl,5.0,1,5,0.0
Goodyear,McDsowellRd,2.2857142857142856,1,7,1.1605769149479943
Phoenix,7thStSte144,4.0,1,4,1.7320508075688772
Phoenix,52ndSt,2.8333333333333335,1,6,1.0671873729054748
Peoria,LakePleasant,3.3636363636363638,2,11,1.6109131951517592
Tempe,IndustrialParkAve,4.666666666666667,1,3,0.4714045207910317
Chandler,DobsonRd.,4.0,1,4,0.0
Phoenix,TatumBlvd#88,3.142857142857143,1,35,1.1248582677159733
Phoenix,MetroPkwy,Ste2044,4.0,1,3,0.0
Phoenix,WarnerElliotLp,3.9473684210526314,3,19,1.3562209186026448
Scottsdale,BellRd.,2.8548387096774195,1,62,1.189290574569405
Goodyear,VanBurenSt,3.4166666666666665,4,48,1.2883020694783585
Gilbert,BaslineSuite103,3.3333333333333335,1,3,0.4714045207910317
Scottsdale,4thAve,3.7606837606837606,3,117,1.298582874209141
Glendale,CabelaDr,4.4,2,10,0.9165151389911681
Glendale,67thAve,3.7109826589595376,22,346,1.2366024986161424
Scottsdale,ScottsdaleRd,Ste220,4.5,1,6,1.118033988749895
Scottsdale,FirstSt,Studio11,5.0,1,3,0.0
Mesa,UniversityAve,2.375,2,8,0.9921567416492215
Chandler,SanMarcosPlz,3.996415770609319,1,279,0.9255365890511466
Avondale,99thAve,3.5714285714285716,2,7,1.761261143705422
Tempe,HarlAve,3.857142857142857,2,14,1.4568627181693672
Youngtown,ArizonaAve,4.666666666666667,1,3,0.4714045207910317
Laveen,SouthernAve,4.5,1,6,0.5
Glendale,gateBlvd,2.6923076923076925,1,13,1.2015768732164085
Scottsdale,FrankLWright,4.8,1,5,0.39999999999999997
Tempe,OrangeMallHaydenLibrary,4.333333333333333,1,3,0.4714045207910317
Glendale,79thAvenue,3.206896551724138,1,58,1.3741281962187089
Chandler,RyanRd,3.784313725490196,1,51,1.1081467569368462
Mesa,BaselineRd,3.824462061155153,55,883,1.1763003308110513
Scottsdale,PimaCenterPkwy,5.0,1,3,0.0
Scottsdale,IndianBendRd.,3.4827586206896552,3,58,1.133219084493447
Phoenix,VanBurenSt.,3.3333333333333335,1,3,1.699673171197595
Phoenix,20ThStSteA32,2.2857142857142856,1,7,1.749635530559413
Phoenix,SkyHarborBlvd,Terminal4nearGate10,2.3333333333333335,1,15,1.1352924243950933
Phoenix,HappyValleyRd,3.5511811023622046,50,1016,1.2236749955609145
Scottsdale,McDowellMountainRanchRd,3.186046511627907,3,43,1.333919106948836
Phoenix,51thSt,2.2,1,5,0.9797958971132712
Peoria,99thAve,3.9375,4,16,0.7473912964438374
Cave,Creek,3.8421052631578947,5,19,1.2253101817708227
Mesa,DobsonRd,3.768536428110896,68,1551,1.1866179958248224
Phoenix,CaveCreekRoad,3.826923076923077,12,52,1.4770182261017248
Phoenix,GlendaleAve.,3.5833333333333335,2,36,1.1395661942647788
Phoenix,41stPlace,2.3333333333333335,1,3,1.8856180831641267
Phoenix,40thPlace,5.0,1,3,0.0
Peoria,67thAvenue,5.0,1,3,0.0
Maricopa,Hwy238,4.666666666666667,1,3,0.4714045207910317
Gilbert,ElliotRd.,4.142857142857143,2,7,1.355261854357877
Phoenix,40thStreet,3.6666666666666665,2,6,1.5986105077709065
Peoria,GreenwayRd,5.0,1,3,0.0
Tempe,UniversityDrive,3.9285714285714284,3,14,1.099628879881475
Fountain,Hills,4.625,1,8,0.6959705453537527
Glendale,HappyValley,4.0,1,7,0.5345224838248488
Scottsdale,4thStreet,3.3333333333333335,1,3,0.4714045207910317
Chandler,MesquiteSt,4.0,2,27,0.8606629658238704
Tolleson,LowerBuckeyeRdSte103,3.0,1,7,0.9258200997725514
Tempe,DorseyLnOfc,1.25,1,4,0.4330127018922193
Phoenix,CoronaAve,4.333333333333333,1,3,0.4714045207910317
Sun,City,4.125,2,8,1.3635890143294642
Gilbert,LaredoAve,3.0,1,3,0.816496580927726
Phoenix,91stAve,3.5384615384615383,5,26,1.393136175098064
Tempe,GenevaDrive,2.3333333333333335,1,3,1.8856180831641267
Casa,Grande,3.75,1,8,0.9682458365518543
Chandler,FryeRoad,4.0,5,44,1.087114613009218
Phoenix,DunlapStreet,3.6666666666666665,1,6,1.1055415967851332
Phoenix,CalleRedonda,4.333333333333333,1,3,0.9428090415820634
Tempe,PackardDr,3.857142857142857,1,7,0.3499271061118826
Chandler,ErieSt,4.625,2,8,0.6959705453537527
Phoenix,12thSt,4.134657836644592,18,453,1.0323528838256895
Rio,Verde,3.888888888888889,1,9,0.5665577237325317
Peoria,OliveAvenue,3.3333333333333335,3,9,1.4907119849998598
Paradise,Valley,4.333333333333333,1,3,0.4714045207910317
Peoria,LakePleasantPkwy,3.8131868131868134,17,91,1.3499050671715989
Florence,Highway287,4.0,1,8,0.7071067811865476
Phoenix,DesertFoothillsPkwy,2.7777777777777777,2,9,1.617802197617893
Queen,Creek,2.2,1,5,1.469693845669907
Phoenix,MemorialCourt,1.25,1,8,0.6614378277661477
Scottsdale,KierlandBlvd#190,4.333333333333333,1,3,0.4714045207910317
Phoenix,NorthernAvenue,2.925925925925926,4,27,1.412272293699083
Phoenix,GalvinPkwy,4.2375,6,480,0.8978272383927751
Mesa,Wilbur,5.0,1,3,0.0
Phoenix,PeoriaAve,3.4158878504672896,22,214,1.2342199877155962
Phoenix,CarefreeHwyBldg3,Ste118,2.3333333333333335,1,3,1.8856180831641267
Mesa,Westwood,3.0,1,6,1.4142135623730951
Phoenix,43rdPl,5.0,1,4,0.0
Cave,Creek,3.1578947368421053,5,19,1.4604670447906958
Gilbert,HigleyRd,3.660633484162896,28,221,1.3876434519821843
Phoenix,32St.,4.0,1,8,1.3228756555322954
Apache,Junction,4.0,1,3,0.816496580927726
Phoenix,IndianSchoolRoad,3.432098765432099,16,81,1.3046760309751024
Scottsdale,ScottsdaleRd,3.726223236458823,405,14899,1.1937670807340133
Sun,City,3.5365853658536586,6,82,1.2801974119034845
Scottsdale,IndianSchoolRd,3.7783063748810655,43,1051,1.223518885713928
Morristown,PennsulaRd,4.111111111111111,1,9,0.5665577237325317
El,Mirage,4.0,1,3,0.0
Glendale,43rdAvenue,3.6666666666666665,1,9,0.816496580927726
Phoenix,OsbornAve,2.6666666666666665,1,6,1.247219128924647
Phoenix,Central,4.75,1,4,0.4330127018922193
Goodyear,VineyardAve,4.142857142857143,1,7,1.4568627181693672
Avondale,BuckeyeRoad,4.0,1,3,0.816496580927726
Tempe,RuralRd.,3.2857142857142856,1,14,0.7953949089757174
Gilbert,HamiltonPl,1.8,1,5,1.6
Mesa,SignalButteRd.,2.2,1,5,0.9797958971132712
Phoenix,UnionHills,4.275229357798165,2,109,0.8225219623740522
Phoenix,MohawkLn,3.3333333333333335,1,3,1.699673171197595
Mesa,KeatingAveOfc,2.0,1,6,1.1547005383792515
Tempe,5thStreet,2.6666666666666665,2,6,1.3743685418725535
Scottsdale,ViaLinda,3.944193061840121,49,663,1.167001768264022
Avondale,107thAve,3.5714285714285716,2,7,1.6781914463529615
Phoenix,McdowellRd,3.5875,9,160,1.1033330186303676
Phoenix,RoseGardenLn,3.4545454545454546,6,22,1.671343300986385
Peoria,ArrowheadTowneCtr,4.0,1,4,1.7320508075688772
Avondale,LowerBuckeyeRdSte108,1.3333333333333333,1,3,0.4714045207910317
Phoenix,12thstreet,3.2,1,5,1.8330302779823358
Chandler,DobsonRd,3.939947780678851,28,766,1.0798641232526787
Mesa,HigleyRoad,3.230769230769231,2,13,1.4756404687116058
Scottsdale,CamelbackRd.,3.5853658536585367,1,41,0.9871271387730762
Peoria,ThunderbirdRd,3.6185185185185187,24,270,1.2467846162375817
Scottsdale,BroadwayRd,2.75,1,4,1.299038105676658
Phoenix,AnneSt,3.8214285714285716,1,28,1.0019114385075385
Buckeye,MonroeAvenue,3.642857142857143,2,14,1.493181782883348
Scottsdale,ScottsdaleMall,3.849425287356322,10,870,1.137285896305428
Mesa,StillCir,3.4444444444444446,2,9,1.7708197167232476
Phoenix,MeadowbrookAve,4.833333333333333,1,12,0.372677996249965
Chandler,BashaRd,4.0,2,11,0.8528028654224418
Phoenix,Peoria.Rd.,5.0,1,5,0.0
Gilbert,SantanVillagePkwy,3.3333333333333335,1,3,1.699673171197595
Phoenix,3rdAvenue,3.8244274809160306,1,131,1.0299404565204842
Scottsdale,100thSt,3.4615384615384617,6,91,1.1888464471471225
Cave,Creek,4.857142857142857,1,7,0.3499271061118826
Phoenix,JulieCir,1.8,1,5,1.6000000000000003
Phoenix,95thLane,3.888888888888889,1,9,0.5665577237325317
Mesa,AutoParkDrive,1.75,1,8,1.299038105676658
Phoenix,53rdAvenue,1.8,1,5,0.7483314773547883
Fountain,Hills,4.461538461538462,1,13,1.08240363688233
Tempe,BirchettDr,3.6666666666666665,1,3,1.8856180831641267
Surprise,Litchfield,4.333333333333333,1,9,0.9428090415820632
Scottsdale,GoldDustAve,4.0,1,3,1.4142135623730951
Phoenix,25thSt,4.888888888888889,1,18,0.4581228472908513
Mesa,SouthernAve.,3.7567567567567566,2,37,1.171863966955611
Mesa,BrodwayRd,5.0,1,5,0.0
Avondale,DysartRoad,3.107142857142857,5,28,1.4476405856793746
Scottsdale,CambelbackRd,3.6666666666666665,1,3,1.247219128924647
Glendale,AmericanaWay,4.5,1,6,0.5
Queen,Creek,3.9285714285714284,5,84,1.2323585042483363
Good,Year,3.4375,1,16,1.27322179921646
Tempe,IkeaWy,3.5,1,28,1.14953406710222
Scottsdale,56thSt,3.8947368421052633,1,38,1.165049664272561
Peoria,84thAvenue,4.25,1,4,0.4330127018922193
Phoenix,OsbornRoad,2.5625,4,16,1.4128318194321643
Surprise,DysartRd,2.6666666666666665,1,3,1.699673171197595
Queen,Creek,2.0,1,4,1.224744871391589
Queen,Creek,4.666666666666667,1,9,0.6666666666666666
Phoenix,RooseveltAve,3.5357142857142856,1,28,1.4995747696583583
Scottsdale,BellRoad,3.6666666666666665,6,24,1.0671873729054746
Avondale,AvondaleBlvd,3.739130434782609,2,23,1.0307190948808433
Tempe,WarnerRd.,3.588235294117647,2,17,1.0323487514578968
Glendale,BethanyHomeRd,3.3157894736842106,4,19,1.0786263964168
Anthem,FortuneDr,3.25,1,4,1.7853571071357126
Surprise,WaddellRoad,2.3333333333333335,1,3,1.8856180831641267
Phoenix,PinnaclePeakRd,4.206896551724138,3,58,0.9051313619590816
Phoenix,4thSt,3.5013123359580054,10,381,1.2830914765097263
Peoria,ArrowheadFountainsCtrDr,2.926829268292683,1,41,1.2569852416317195
Mesa,GuadalupeRd,4.1395348837209305,14,473,0.9955404767006235
Surprise,GreasewoodStreet,3.3333333333333335,1,3,1.699673171197595
Peoria,UnionHillsRd,1.875,1,8,1.165922381636102
Queen,Creek,5.0,1,3,0.0
Goodyear,LitchfieldRd,3.454198473282443,25,262,1.37167416189483
Phoenix,TaylorSt,3.40625,2,32,1.3430230591840187
Wittmann,JomaxRd,4.25,1,4,0.4330127018922193
Mesa,CrismonRoad,2.0,1,4,1.7320508075688772
Phoenix,2ndAve,4.218181818181818,4,165,1.0734974123000354
Surprise,SantaFeDr,3.0,1,3,1.4142135623730951
Goodyear,BallparkWay,3.260869565217391,1,23,0.8952721861727826
Peoria,87thAve,1.6666666666666667,1,3,0.9428090415820634
Peoria,107thAve,4.055555555555555,1,18,0.8480187512485416
Phoenix,AdamsSt.,3.6,1,5,1.3564659966250536
Gilbert,WilliamsFieldRdSte105,3.75,1,4,0.82915619758885
Phoenix,MayoBlvd,Bldg.15,3.1,1,10,1.57797338380595
Scottsdale,74thStreetSuiteF,4.0,1,6,1.4142135623730951
Chandler,ChandlerBlvd#5,3.111111111111111,1,9,1.3698697784375504
Buckeye,WatsonRd,3.8461538461538463,7,52,1.306560596266387
Buckeye,Watson,2.0,1,3,1.4142135623730951
Peoria,HappyValleyRoad,3.15,2,20,1.107925990308017
Tempe,RiverDr,4.666666666666667,1,3,0.4714045207910317
Peoria,NorthernAve.,3.295774647887324,2,71,1.2148652762167786
Tempe,SouthernAve.,3.0595238095238093,2,84,1.2849975956637731
Phoenix,EchoCanyonPkwy,4.419047619047619,1,210,0.8139375473989142
Scottsdale,ViaLindaAve,3.75,1,4,1.6393596310755
Phoenix,AguaFriaFwy.,3.175,1,40,1.2018215341721914
Anthem,41stDr,3.526315789473684,2,19,1.1862555441668043
Phoenix,NorthLn,2.875,1,8,1.165922381636102
Chandler,DobsonRoadSuiteC48,3.75,1,4,1.6393596310755
Maricopa,RegentDr,4.333333333333333,1,3,0.4714045207910317
Gilbert,GuadalupeRd,3.7666666666666666,12,90,1.350308606701939
Apache,Junction,1.75,1,4,1.299038105676658
Cave,Creek,4.375,1,8,0.6959705453537527
Gilbert,WilliamsFieldRdSte109,2.8,1,5,0.9797958971132712
Gilbert,Williamsfield,3.8,1,10,0.7483314773547882
Avondale,AVONDALEBLVD,3.25,1,4,1.479019945774904
Glendale,73rdAve,3.4,1,5,1.3564659966250536
Gilbert,PaloVerdeSt,4.875,1,8,0.33071891388307384
Chandler,GilbertRd,Ste5,4.666666666666667,1,3,0.4714045207910317
Chandler,WarnerRoad,3.05,5,20,1.6874537030686207
Phoenix,25thPl,3.7857142857142856,1,56,1.4356965173029845
Mesa,RiverviewAutoDr,2.142857142857143,1,7,1.5518257844571737
Scottsdale,114thSt,4.0,1,7,1.0690449676496976
Scottsdale,HaydenRd,Ste111,4.714285714285714,1,7,0.4517539514526256
Glendale,ParkPlace,4.4,1,5,0.48989794855663565
Gilbert,WilliamsFieldRd,Bldg7,Ste108,4.666666666666667,1,3,0.4714045207910317
Scottsdale,FranklloydWrightBlvd,3.3125,1,48,1.2103072956898178
Tempe,McClintockDrSte100,2.0,1,5,1.0954451150103321
Litchfield,Park,3.3076923076923075,3,13,1.2639751327042295
Phoenix,ColterSt,4.0,1,7,1.6035674514745464
Avondale,RanchoSantaFeBoulevard,3.2222222222222223,1,9,0.9162456945817024
Mesa,Sierra,5.0,1,5,0.0
Phoenix,Tatum,2.92,2,50,1.197330363767661
Phoenix,ElliottRd,3.711864406779661,1,59,1.0584742370166775
Gilbert,CooperRoad,4.0,2,6,0.0
Glendale,BeverlyLane,3.6666666666666665,1,3,1.8856180831641267
Apache,Junction,3.6862745098039214,20,102,1.3282776121129378
Mesa,HigleyRd,Suite7-102,1.8,1,5,1.1661903789690602
Avondale,ElesioFelixJrWay,3.0,1,3,1.4142135623730951
Phoenix,26thDr,2.8333333333333335,1,6,0.6871842709362768
Phoenix,75thAvenue,2.3333333333333335,1,6,1.1055415967851334
Phoenix,AdamsSt,3.7987201861547413,24,1719,1.201210651762063
Scottsdale,SheridanSt,3.5,1,4,1.5
Chandler,RayRdSte10,2.0,1,4,1.7320508075688772
Peoria,91stAve,,5.0,1,4,0.0
Tempe,ArizonaMillsCir,2.9665271966527196,32,478,1.2588302625904282
Litchfield,Park,3.4285714285714284,1,7,1.6781914463529615
Gilbert,BaselineRoad,3.5714285714285716,8,98,1.142857142857143
Gilbert,ValVistaDrive,3.40625,7,32,1.3887803777055607
North,Pinal,5.0,1,3,0.0
Phoenix,16thStSte7,1.75,1,4,1.299038105676658
Goodyear,CottonLn,4.2727272727272725,3,55,0.8624393618641034
Phoenix,35Ave,3.375,1,8,1.8666480653835098
Tempe,BaselineRd.#E-108,5.0,1,6,0.0
Phoenix,Cactus,3.55,3,60,1.2305147974188146
Phoenix,FairmountAve,3.3333333333333335,1,3,0.9428090415820634
Phoenix,PrincessDr,5.0,1,7,0.0
Phoenix,20thSt,3.980769230769231,12,468,1.1197784074486792
Phoenix,SheaBlvd,3.9456521739130435,15,184,1.2884447182787822
Phoenix,68thSt,3.6666666666666665,1,3,0.9428090415820634
Scottsdale,PinnaclePeakRoad,3.2857142857142856,4,14,1.435696517302984
Phoenix,6thStreet,4.285714285714286,2,14,1.097306535409801
Phoenix,IndianSchoolRd,3.8362273807347833,194,5471,1.169375549696141
Tempe,BrentrupDr,5.0,1,6,0.0
Scottsdale,McdonaldDr,3.5,1,6,1.2583057392117916
Glendale,58thAve,3.4266666666666667,5,75,1.4438220881473665
Phoenix,47thPl,3.25,1,8,0.6614378277661477
Phoenix,Bell,3.0,1,5,1.7888543819998317
Scottsdale,McDowellMountainRd,4.5,1,4,0.5
Scottsdale,ThunderbirdRd,4.045454545454546,3,66,1.0361908415224947
Paradise,Valley,3.939947780678851,12,383,1.1825745235715825
Chandler,ChandlerHeightsRd,4.777777777777778,2,9,0.628539361054709
Scottsdale,GreenwayHaydenLoop,4.0,5,31,1.481063262354709
Phoenix,FlowerSt,3.727272727272727,1,143,1.0322208942716102
Scottsdale,CraftsmanCt,3.2957198443579765,9,257,1.2023409265320655
Florence,HuntHwy,3.875,2,8,0.9270248108869579
Buckeye,DeanRoad,4.5,1,8,0.5
Higley,WilliamsFieldRd,4.5,1,4,0.5
Tempe,Baseline,2.737704918032787,2,61,1.3658797602585702
Phoenix,GreenwayParkway,Ste.19,4.0,1,3,0.816496580927726
Phoenix,ThomasRd,3.8194317140238314,128,2182,1.227707934103165
Glendale,CampoBelloDr,2.8333333333333335,1,6,1.8633899812498247
Tempe,DrakeDr,5.0,1,4,0.0
Phoenix,HatcherRd,4.558139534883721,7,43,0.8156129263604736
Mesa,EllsworthRd,3.3055555555555554,5,36,1.3502971780818482
Phoenix,BerylAve,2.6666666666666665,1,3,1.699673171197595
Chandler,FederalSt,3.0,1,6,1.2909944487358056
Phoenix,VisionWay,4.222222222222222,2,9,1.314684396244359
Mesa,GroveAve,3.7142857142857144,4,42,1.0067797386602846
Scottsdale,HighlandAve,3.8230088495575223,2,226,1.1539090046758995
Chandler,BeckAve,2.888888888888889,1,9,1.3698697784375504
Casa,Grande,5.0,1,3,0.0
Glendale,HappyValleyRoad,3.7241379310344827,3,29,1.1109657719715182
Tempe,7thSt,4.025735294117647,2,272,1.0961494318703189
Mesa,McKellipsRd,3.4383561643835616,25,146,1.5303889860063016
Fountain,Hills,3.709090909090909,11,110,1.2161448369593204
Queen,Creek,5.0,1,3,0.0
Gilbert,GilbertRoad#106,2.736842105263158,1,19,0.9647527778854399
Chandler,YeagerDr,5.0,1,3,0.0
Mesa,DobsonRoad,3.6666666666666665,5,27,1.3333333333333335
Mesa,GilbertRdSte4,4.8,1,5,0.39999999999999997
Mesa,BroadwayRoad,3.4166666666666665,3,12,1.6562172428626494
Phoenix,31stAvenue,2.25,1,4,1.6393596310755
Phoenix,AlliedWay,3.3636363636363638,1,55,1.0507769655854462
Gilbert,Warner,SuiteB102,3.75,1,8,0.82915619758885
Phoenix,44thSt,Ste108,3.45,1,80,1.1608186766243895
Sun,City,2.2,1,5,1.4696938456699071
Scottsdale,ClubgateDr,4.176470588235294,3,34,1.07020031756825
